YEAR,NAME,MED_OWN_SHARE,MED_RENT_SHARE,STATEFP,COUNTYFP,TRACTFP
2019,"Census Tract 701.01, Suffolk County, Massachusetts",25.4,29.9,25,025,070101
2019,"Census Tract 704.02, Suffolk County, Massachusetts",51.0,29.8,25,025,070402
2019,"Census Tract 711.01, Suffolk County, Massachusetts",22.8,30.4,25,025,071101
2019,"Census Tract 804.01, Suffolk County, Massachusetts",23.1,32.9,25,025,080401
2019,"Census Tract 712.01, Suffolk County, Massachusetts",20.9,27.9,25,025,071201
2019,"Census Tract 806.01, Suffolk County, Massachusetts",28.4,51.0,25,025,080601
2019,"Census Tract 808.01, Suffolk County, Massachusetts",-666666666.0,27.9,25,025,080801
2019,"Census Tract 810.01, Suffolk County, Massachusetts",25.5,33.5,25,025,081001
2019,"Census Tract 909.01, Suffolk County, Massachusetts",-666666666.0,37.4,25,025,090901
2019,"Census Tract 910.01, Suffolk County, Massachusetts",18.4,30.9,25,025,091001
2019,"Census Tract 921.01, Suffolk County, Massachusetts",24.0,38.2,25,025,092101
2019,"Census Tract 1006.03, Suffolk County, Massachusetts",23.0,25.7,25,025,100603
2019,"Census Tract 1101.03, Suffolk County, Massachusetts",24.3,28.2,25,025,110103
2019,"Census Tract 1102.01, Suffolk County, Massachusetts",30.0,37.2,25,025,110201
2019,"Census Tract 1103.01, Suffolk County, Massachusetts",28.3,33.9,25,025,110301
2019,"Census Tract 1104.03, Suffolk County, Massachusetts",21.7,27.4,25,025,110403
2019,"Census Tract 1201.03, Suffolk County, Massachusetts",20.5,22.4,25,025,120103
2019,"Census Tract 1201.05, Suffolk County, Massachusetts",20.4,18.0,25,025,120105
2019,"Census Tract 1202.01, Suffolk County, Massachusetts",19.7,28.5,25,025,120201
2019,"Census Tract 1106.07, Suffolk County, Massachusetts",20.7,22.7,25,025,110607
2019,"Census Tract 1201.04, Suffolk County, Massachusetts",22.2,30.7,25,025,120104
2019,"Census Tract 1203.01, Suffolk County, Massachusetts",21.1,27.4,25,025,120301
2019,"Census Tract 1304.04, Suffolk County, Massachusetts",19.8,32.9,25,025,130404
2019,"Census Tract 7073, Worcester County, Massachusetts",25.7,26.1,25,027,707300
2019,"Census Tract 7121.01, Worcester County, Massachusetts",19.2,24.1,25,027,712101
2019,"Census Tract 7271, Worcester County, Massachusetts",19.8,29.3,25,027,727100
2019,"Census Tract 7282, Worcester County, Massachusetts",18.4,43.7,25,027,728200
2019,"Census Tract 7309.01, Worcester County, Massachusetts",23.4,29.7,25,027,730901
2019,"Census Tract 7317, Worcester County, Massachusetts",27.5,35.9,25,027,731700
2019,"Census Tract 7322.01, Worcester County, Massachusetts",19.7,26.6,25,027,732201
2019,"Census Tract 7401.01, Worcester County, Massachusetts",21.6,29.0,25,027,740101
2019,"Census Tract 7441.02, Worcester County, Massachusetts",22.2,24.1,25,027,744102
2019,"Census Tract 7531, Worcester County, Massachusetts",18.7,24.1,25,027,753100
2019,"Census Tract 7561.02, Worcester County, Massachusetts",18.8,26.3,25,027,756102
2019,"Census Tract 7573, Worcester County, Massachusetts",37.3,31.3,25,027,757300
2019,"Census Tract 4192, Norfolk County, Massachusetts",19.7,31.8,25,021,419200
2019,"Census Tract 4203.01, Norfolk County, Massachusetts",29.9,32.0,25,021,420301
2019,"Census Tract 4228, Norfolk County, Massachusetts",25.2,35.0,25,021,422800
2019,"Census Tract 4421.01, Norfolk County, Massachusetts",21.9,23.5,25,021,442101
2019,"Census Tract 4021.02, Norfolk County, Massachusetts",21.3,33.3,25,021,402102
2019,"Census Tract 4024, Norfolk County, Massachusetts",23.6,34.0,25,021,402400
2019,"Census Tract 4081.02, Norfolk County, Massachusetts",22.8,27.2,25,021,408102
2019,"Census Tract 4091.01, Norfolk County, Massachusetts",20.8,19.1,25,021,409101
2019,"Census Tract 4153, Norfolk County, Massachusetts",22.0,28.6,25,021,415300
2019,"Census Tract 4174, Norfolk County, Massachusetts",27.3,18.0,25,021,417400
2019,"Census Tract 3525, Middlesex County, Massachusetts",17.9,26.1,25,017,352500
2019,"Census Tract 4003, Norfolk County, Massachusetts",21.4,25.0,25,021,400300
2019,"Census Tract 4005, Norfolk County, Massachusetts",22.2,27.3,25,021,400500
2019,"Census Tract 4006, Norfolk County, Massachusetts",25.4,26.6,25,021,400600
2019,"Census Tract 4022, Norfolk County, Massachusetts",19.4,38.4,25,021,402200
2019,"Census Tract 4081.01, Norfolk County, Massachusetts",19.9,28.8,25,021,408101
2019,"Census Tract 4091.02, Norfolk County, Massachusetts",21.3,33.2,25,021,409102
2019,"Census Tract 4101, Norfolk County, Massachusetts",21.8,32.4,25,021,410100
2019,"Census Tract 4021.01, Norfolk County, Massachusetts",22.2,28.9,25,021,402101
2019,"Census Tract 3527, Middlesex County, Massachusetts",31.4,27.9,25,017,352700
2019,"Census Tract 3688, Middlesex County, Massachusetts",29.3,24.8,25,017,368800
2019,"Census Tract 3689.02, Middlesex County, Massachusetts",28.2,31.9,25,017,368902
2019,"Census Tract 3732, Middlesex County, Massachusetts",23.5,26.4,25,017,373200
2019,"Census Tract 3743, Middlesex County, Massachusetts",20.4,29.5,25,017,374300
2019,"Census Tract 3872.01, Middlesex County, Massachusetts",20.8,27.4,25,017,387201
2019,"Census Tract 3881, Middlesex County, Massachusetts",19.8,23.2,25,017,388100
2019,"Census Tract 3621, Middlesex County, Massachusetts",19.9,41.0,25,017,362100
2019,"Census Tract 3593, Middlesex County, Massachusetts",21.5,26.4,25,017,359300
2019,"Census Tract 3611, Middlesex County, Massachusetts",24.1,28.3,25,017,361100
2019,"Census Tract 2684, Essex County, Massachusetts",20.8,29.3,25,009,268400
2019,"Census Tract 2701, Essex County, Massachusetts",21.5,27.8,25,009,270100
2019,"Census Tract 2543.01, Essex County, Massachusetts",20.1,23.4,25,009,254301
2019,"Census Tract 2604.01, Essex County, Massachusetts",24.7,22.2,25,009,260401
2019,"Census Tract 2054, Essex County, Massachusetts",22.2,25.1,25,009,205400
2019,"Census Tract 2072, Essex County, Massachusetts",23.1,26.8,25,009,207200
2019,"Census Tract 2102, Essex County, Massachusetts",19.8,24.7,25,009,210200
2019,"Census Tract 2111, Essex County, Massachusetts",23.0,32.6,25,009,211100
2019,"Census Tract 2181, Essex County, Massachusetts",19.9,29.7,25,009,218100
2019,"Census Tract 2161, Essex County, Massachusetts",22.0,34.1,25,009,216100
2019,"Census Tract 2172.01, Essex County, Massachusetts",23.2,26.6,25,009,217201
2019,"Census Tract 2174, Essex County, Massachusetts",26.2,34.8,25,009,217400
2019,"Census Tract 2508, Essex County, Massachusetts",27.4,43.5,25,009,250800
2019,"Census Tract 2517, Essex County, Massachusetts",22.2,31.6,25,009,251700
2019,"Census Tract 2518, Essex County, Massachusetts",25.3,38.0,25,009,251800
2019,"Census Tract 2522.02, Essex County, Massachusetts",22.3,-666666666.0,25,009,252202
2019,"Census Tract 2526.02, Essex County, Massachusetts",21.4,32.4,25,009,252602
2019,"Census Tract 2043, Essex County, Massachusetts",23.1,33.6,25,009,204300
2019,"Census Tract 2051, Essex County, Massachusetts",25.6,26.8,25,009,205100
2019,"Census Tract 2055, Essex County, Massachusetts",27.5,38.3,25,009,205500
2019,"Census Tract 2071, Essex County, Massachusetts",30.1,34.5,25,009,207100
2019,"Census Tract 2081.01, Essex County, Massachusetts",26.4,26.6,25,009,208101
2019,"Census Tract 2081.02, Essex County, Massachusetts",25.9,41.9,25,009,208102
2019,"Census Tract 2083, Essex County, Massachusetts",26.1,28.7,25,009,208300
2019,"Census Tract 2044, Essex County, Massachusetts",24.3,31.6,25,009,204400
2019,"Census Tract 2066, Essex County, Massachusetts",28.0,40.3,25,009,206600
2019,"Census Tract 2101, Essex County, Massachusetts",19.0,30.4,25,009,210100
2019,"Census Tract 2175, Essex County, Massachusetts",18.5,35.1,25,009,217500
2019,"Census Tract 2221, Essex County, Massachusetts",26.5,32.9,25,009,222100
2019,"Census Tract 2062, Essex County, Massachusetts",29.4,30.8,25,009,206200
2019,"Census Tract 2141, Essex County, Massachusetts",22.6,36.0,25,009,214100
2019,"Census Tract 2507, Essex County, Massachusetts",32.8,40.2,25,009,250700
2019,"Census Tract 2544.03, Essex County, Massachusetts",20.2,24.3,25,009,254403
2019,"Census Tract 2662, Essex County, Massachusetts",24.0,26.3,25,009,266200
2019,"Census Tract 7121.02, Worcester County, Massachusetts",20.9,28.1,25,027,712102
2019,"Census Tract 7201, Worcester County, Massachusetts",18.5,20.0,25,027,720100
2019,"Census Tract 7291, Worcester County, Massachusetts",21.1,24.1,25,027,729100
2019,"Census Tract 7102, Worcester County, Massachusetts",21.7,22.4,25,027,710200
2019,"Census Tract 7105, Worcester County, Massachusetts",30.2,30.4,25,027,710500
2019,"Census Tract 7330, Worcester County, Massachusetts",37.5,34.8,25,027,733000
2019,"Census Tract 7308.01, Worcester County, Massachusetts",23.0,28.6,25,027,730801
2019,"Census Tract 7311.01, Worcester County, Massachusetts",22.1,29.9,25,027,731101
2019,"Census Tract 7394, Worcester County, Massachusetts",19.7,32.0,25,027,739400
2019,"Census Tract 7061, Worcester County, Massachusetts",21.5,27.9,25,027,706100
2019,"Census Tract 7103, Worcester County, Massachusetts",22.8,29.0,25,027,710300
2019,"Census Tract 7091, Worcester County, Massachusetts",26.8,24.1,25,027,709100
2019,"Census Tract 7092.02, Worcester County, Massachusetts",24.5,32.3,25,027,709202
2019,"Census Tract 7097.02, Worcester County, Massachusetts",24.7,26.5,25,027,709702
2019,"Census Tract 7162, Worcester County, Massachusetts",24.2,26.9,25,027,716200
2019,"Census Tract 7163, Worcester County, Massachusetts",21.6,28.4,25,027,716300
2019,"Census Tract 7262, Worcester County, Massachusetts",22.6,28.5,25,027,726200
2019,"Census Tract 7281, Worcester County, Massachusetts",21.2,27.0,25,027,728100
2019,"Census Tract 7292, Worcester County, Massachusetts",18.3,32.1,25,027,729200
2019,"Census Tract 7301, Worcester County, Massachusetts",22.6,44.2,25,027,730100
2019,"Census Tract 7307, Worcester County, Massachusetts",22.5,32.8,25,027,730700
2019,"Census Tract 7442, Worcester County, Massachusetts",22.2,31.1,25,027,744200
2019,"Census Tract 7097.01, Worcester County, Massachusetts",22.5,27.8,25,027,709701
2019,"Census Tract 7351, Worcester County, Massachusetts",19.4,26.2,25,027,735100
2019,"Census Tract 7543, Worcester County, Massachusetts",38.0,33.8,25,027,754300
2019,"Census Tract 7308.02, Worcester County, Massachusetts",22.0,23.6,25,027,730802
2019,"Census Tract 7171, Worcester County, Massachusetts",24.1,19.8,25,027,717100
2019,"Census Tract 7326, Worcester County, Massachusetts",42.1,31.7,25,027,732600
2019,"Census Tract 7241, Worcester County, Massachusetts",21.2,37.9,25,027,724100
2019,"Census Tract 7304.01, Worcester County, Massachusetts",22.9,31.4,25,027,730401
2019,"Census Tract 7320.02, Worcester County, Massachusetts",29.6,26.0,25,027,732002
2019,"Census Tract 7441.01, Worcester County, Massachusetts",22.7,26.9,25,027,744101
2019,"Census Tract 7591, Worcester County, Massachusetts",21.7,27.2,25,027,759100
2019,"Census Tract 7072, Worcester County, Massachusetts",32.6,34.8,25,027,707200
2019,"Census Tract 7304.02, Worcester County, Massachusetts",30.2,27.9,25,027,730402
2019,"Census Tract 7391, Worcester County, Massachusetts",18.9,24.0,25,027,739100
2019,"Census Tract 2211, Essex County, Massachusetts",23.8,51.0,25,009,221100
2019,"Census Tract 2213, Essex County, Massachusetts",25.8,19.8,25,009,221300
2019,"Census Tract 2513, Essex County, Massachusetts",21.9,32.1,25,009,251300
2019,"Census Tract 2516, Essex County, Massachusetts",17.7,35.8,25,009,251600
2019,"Census Tract 2531, Essex County, Massachusetts",29.2,24.5,25,009,253100
2019,"Census Tract 2532.03, Essex County, Massachusetts",18.9,28.7,25,009,253203
2019,"Census Tract 3748, Middlesex County, Massachusetts",21.9,29.7,25,017,374800
2019,"Census Tract 3823, Middlesex County, Massachusetts",20.2,18.4,25,017,382300
2019,"Census Tract 3011.02, Middlesex County, Massachusetts",22.3,32.5,25,017,301102
2019,"Census Tract 3120, Middlesex County, Massachusetts",25.0,33.9,25,017,312000
2019,"Census Tract 3161.01, Middlesex County, Massachusetts",22.6,45.0,25,017,316101
2019,"Census Tract 1707.02, Suffolk County, Massachusetts",26.4,30.7,25,025,170702
2019,"Census Tract 1801.01, Suffolk County, Massachusetts",23.7,44.8,25,025,180101
2019,"Census Tract 1803.01, Suffolk County, Massachusetts",20.5,24.8,25,025,180301
2019,"Census Tract 9801.01, Suffolk County, Massachusetts",-666666666.0,-666666666.0,25,025,980101
2019,"Census Tract 9803, Suffolk County, Massachusetts",-666666666.0,-666666666.0,25,025,980300
2019,"Census Tract 9807, Suffolk County, Massachusetts",-666666666.0,-666666666.0,25,025,980700
2019,"Census Tract 9810, Suffolk County, Massachusetts",-666666666.0,-666666666.0,25,025,981000
2019,"Census Tract 9811, Suffolk County, Massachusetts",36.7,51.0,25,025,981100
2019,"Census Tract 9812.01, Suffolk County, Massachusetts",-666666666.0,-666666666.0,25,025,981201
2019,"Census Tract 9812.02, Suffolk County, Massachusetts",-666666666.0,-666666666.0,25,025,981202
2019,"Census Tract 9813, Suffolk County, Massachusetts",20.3,25.5,25,025,981300
2019,"Census Tract 9815.01, Suffolk County, Massachusetts",-666666666.0,-666666666.0,25,025,981501
2019,"Census Tract 9815.02, Suffolk County, Massachusetts",-666666666.0,-666666666.0,25,025,981502
2019,"Census Tract 3534, Middlesex County, Massachusetts",22.5,36.1,25,017,353400
2019,"Census Tract 3566.01, Middlesex County, Massachusetts",21.6,30.5,25,017,356601
2019,"Census Tract 3571, Middlesex County, Massachusetts",19.9,33.2,25,017,357100
2019,"Census Tract 3577, Middlesex County, Massachusetts",23.7,26.2,25,017,357700
2019,"Census Tract 3398.02, Middlesex County, Massachusetts",20.5,21.3,25,017,339802
2019,"Census Tract 3411.01, Middlesex County, Massachusetts",21.7,23.9,25,017,341101
2019,"Census Tract 3398.01, Middlesex County, Massachusetts",31.1,28.3,25,017,339801
2019,"Census Tract 3411.02, Middlesex County, Massachusetts",22.4,29.7,25,017,341102
2019,"Census Tract 3419.01, Middlesex County, Massachusetts",22.6,31.8,25,017,341901
2019,"Census Tract 3419.02, Middlesex County, Massachusetts",23.6,28.0,25,017,341902
2019,"Census Tract 3421.01, Middlesex County, Massachusetts",26.0,30.0,25,017,342101
2019,"Census Tract 3421.02, Middlesex County, Massachusetts",26.6,31.3,25,017,342102
2019,"Census Tract 3422.01, Middlesex County, Massachusetts",27.1,41.9,25,017,342201
2019,"Census Tract 3422.02, Middlesex County, Massachusetts",31.4,32.8,25,017,342202
2019,"Census Tract 3501.03, Middlesex County, Massachusetts",25.4,26.6,25,017,350103
2019,"Census Tract 3501.04, Middlesex County, Massachusetts",29.7,27.1,25,017,350104
2019,"Census Tract 3512.03, Middlesex County, Massachusetts",19.9,25.1,25,017,351203
2019,"Census Tract 3734, Middlesex County, Massachusetts",22.2,27.9,25,017,373400
2019,"Census Tract 3681.01, Middlesex County, Massachusetts",19.0,22.1,25,017,368101
2019,"Census Tract 3684, Middlesex County, Massachusetts",19.5,26.4,25,017,368400
2019,"Census Tract 3691, Middlesex County, Massachusetts",20.7,25.5,25,017,369100
2019,"Census Tract 3832, Middlesex County, Massachusetts",25.9,23.3,25,017,383200
2019,"Census Tract 3871, Middlesex County, Massachusetts",21.3,25.9,25,017,387100
2019,"Census Tract 3543, Middlesex County, Massachusetts",18.8,26.0,25,017,354300
2019,"Census Tract 3547, Middlesex County, Massachusetts",17.8,23.1,25,017,354700
2019,"Census Tract 3548, Middlesex County, Massachusetts",19.8,27.0,25,017,354800
2019,"Census Tract 3581, Middlesex County, Massachusetts",19.9,22.7,25,017,358100
2019,"Census Tract 3585, Middlesex County, Massachusetts",24.3,23.1,25,017,358500
2019,"Census Tract 3690, Middlesex County, Massachusetts",28.1,23.8,25,017,369000
2019,"Census Tract 3701.02, Middlesex County, Massachusetts",23.6,25.2,25,017,370102
2019,"Census Tract 3103, Middlesex County, Massachusetts",26.0,33.6,25,017,310300
2019,"Census Tract 3106.01, Middlesex County, Massachusetts",20.6,27.9,25,017,310601
2019,"Census Tract 3241.02, Middlesex County, Massachusetts",21.7,25.6,25,017,324102
2019,"Census Tract 3261.01, Middlesex County, Massachusetts",18.8,35.5,25,017,326101
2019,"Census Tract 3261.02, Middlesex County, Massachusetts",22.9,25.9,25,017,326102
2019,"Census Tract 3353.02, Middlesex County, Massachusetts",20.7,28.0,25,017,335302
2019,"Census Tract 3353.01, Middlesex County, Massachusetts",26.0,27.9,25,017,335301
2019,"Census Tract 5106, Plymouth County, Massachusetts",20.8,26.2,25,023,510600
2019,"Census Tract 5212.02, Plymouth County, Massachusetts",24.0,29.0,25,023,521202
2019,"Census Tract 5062.02, Plymouth County, Massachusetts",22.0,34.3,25,023,506202
2019,"Census Tract 5081.02, Plymouth County, Massachusetts",20.9,22.7,25,023,508102
2019,"Census Tract 5113.02, Plymouth County, Massachusetts",23.8,27.8,25,023,511302
2019,"Census Tract 2104, Essex County, Massachusetts",21.5,45.9,25,009,210400
2019,"Census Tract 2105, Essex County, Massachusetts",21.6,37.2,25,009,210500
2019,"Census Tract 2131, Essex County, Massachusetts",21.5,23.5,25,009,213100
2019,"Census Tract 2171, Essex County, Massachusetts",21.2,46.6,25,009,217100
2019,"Census Tract 2232, Essex County, Massachusetts",25.6,36.3,25,009,223200
2019,"Census Tract 2504, Essex County, Massachusetts",42.6,37.1,25,009,250400
2019,"Census Tract 2509, Essex County, Massachusetts",41.4,34.4,25,009,250900
2019,"Census Tract 2512, Essex County, Massachusetts",23.3,39.8,25,009,251200
2019,"Census Tract 2605, Essex County, Massachusetts",23.0,42.3,25,009,260500
2019,"Census Tract 2607, Essex County, Massachusetts",20.9,45.5,25,009,260700
2019,"Census Tract 2651.01, Essex County, Massachusetts",20.9,30.4,25,009,265101
2019,"Census Tract 2682, Essex County, Massachusetts",21.1,29.7,25,009,268200
2019,"Census Tract 2041.02, Essex County, Massachusetts",23.8,32.4,25,009,204102
2019,"Census Tract 2059, Essex County, Massachusetts",28.1,32.4,25,009,205900
2019,"Census Tract 2068, Essex County, Massachusetts",25.1,32.4,25,009,206800
2019,"Census Tract 2103, Essex County, Massachusetts",22.3,40.0,25,009,210300
2019,"Census Tract 2176, Essex County, Massachusetts",22.0,31.8,25,009,217600
2019,"Census Tract 2233, Essex County, Massachusetts",23.2,18.4,25,009,223300
2019,"Census Tract 2503, Essex County, Massachusetts",51.0,34.4,25,009,250300
2019,"Census Tract 2524, Essex County, Massachusetts",32.4,39.0,25,009,252400
2019,"Census Tract 2514, Essex County, Massachusetts",35.2,30.6,25,009,251400
2019,"Census Tract 2521.02, Essex County, Massachusetts",21.0,24.3,25,009,252102
2019,"Census Tract 202, Suffolk County, Massachusetts",23.8,26.7,25,025,020200
2019,"Census Tract 303, Suffolk County, Massachusetts",29.6,20.9,25,025,030300
2019,"Census Tract 610, Suffolk County, Massachusetts",19.7,26.7,25,025,061000
2019,"Census Tract 612, Suffolk County, Massachusetts",18.4,23.9,25,025,061200
2019,"Census Tract 901, Suffolk County, Massachusetts",23.9,34.7,25,025,090100
2019,"Census Tract 902, Suffolk County, Massachusetts",47.1,37.5,25,025,090200
2019,"Census Tract 907, Suffolk County, Massachusetts",27.0,29.5,25,025,090700
2019,"Census Tract 912, Suffolk County, Massachusetts",20.9,31.8,25,025,091200
2019,"Census Tract 1003, Suffolk County, Massachusetts",31.0,40.5,25,025,100300
2019,"Census Tract 1011.01, Suffolk County, Massachusetts",27.2,51.0,25,025,101101
2019,"Census Tract 1303, Suffolk County, Massachusetts",18.5,41.3,25,025,130300
2019,"Census Tract 1401.02, Suffolk County, Massachusetts",22.9,27.9,25,025,140102
2019,"Census Tract 1403, Suffolk County, Massachusetts",32.3,40.0,25,025,140300
2019,"Census Tract 1804, Suffolk County, Massachusetts",27.5,28.2,25,025,180400
2019,"Census Tract 2604.02, Essex County, Massachusetts",19.8,22.6,25,009,260402
2019,"Census Tract 3352, Middlesex County, Massachusetts",21.8,25.3,25,017,335200
2019,"Census Tract 3535, Middlesex County, Massachusetts",21.5,30.9,25,017,353500
2019,"Census Tract 3383, Middlesex County, Massachusetts",24.0,27.5,25,017,338300
2019,"Census Tract 3113, Middlesex County, Massachusetts",20.4,31.4,25,017,311300
2019,"Census Tract 3223, Middlesex County, Massachusetts",20.6,26.4,25,017,322300
2019,"Census Tract 3361, Middlesex County, Massachusetts",21.1,32.0,25,017,336100
2019,"Census Tract 3526, Middlesex County, Massachusetts",19.3,27.6,25,017,352600
2019,"Census Tract 4191, Norfolk County, Massachusetts",22.4,34.1,25,021,419100
2019,"Census Tract 4202.01, Norfolk County, Massachusetts",24.4,26.2,25,021,420201
2019,"Census Tract 4421.03, Norfolk County, Massachusetts",19.6,-666666666.0,25,021,442103
2019,"Census Tract 4564.01, Norfolk County, Massachusetts",25.4,32.5,25,021,456401
2019,"Census Tract 4564.02, Norfolk County, Massachusetts",22.4,51.0,25,021,456402
2019,"Census Tract 4033, Norfolk County, Massachusetts",19.6,29.7,25,021,403300
2019,"Census Tract 7322.03, Worcester County, Massachusetts",26.4,31.5,25,027,732203
2019,"Census Tract 7401.02, Worcester County, Massachusetts",22.3,27.6,25,027,740102
2019,"Census Tract 7491, Worcester County, Massachusetts",21.1,24.6,25,027,749100
2019,"Census Tract 7532, Worcester County, Massachusetts",24.1,31.4,25,027,753200
2019,"Census Tract 7552, Worcester County, Massachusetts",22.6,24.1,25,027,755200
2019,"Census Tract 7572, Worcester County, Massachusetts",27.9,33.2,25,027,757200
2019,"Census Tract 7031, Worcester County, Massachusetts",18.6,29.4,25,027,703100
2019,"Census Tract 7032, Worcester County, Massachusetts",19.4,28.5,25,027,703200
2019,"Census Tract 7051, Worcester County, Massachusetts",19.8,27.9,25,027,705100
2019,"Census Tract 7074, Worcester County, Massachusetts",22.4,22.0,25,027,707400
2019,"Census Tract 7106, Worcester County, Massachusetts",22.8,27.9,25,027,710600
2019,"Census Tract 7151, Worcester County, Massachusetts",21.3,32.7,25,027,715100
2019,"Census Tract 4001, Norfolk County, Massachusetts",23.8,32.6,25,021,400100
2019,"Census Tract 4007, Norfolk County, Massachusetts",18.2,28.9,25,021,400700
2019,"Census Tract 4025, Norfolk County, Massachusetts",19.2,31.0,25,021,402500
2019,"Census Tract 4104, Norfolk County, Massachusetts",19.8,30.1,25,021,410400
2019,"Census Tract 4152, Norfolk County, Massachusetts",25.6,33.1,25,021,415200
2019,"Census Tract 4171, Norfolk County, Massachusetts",21.3,20.0,25,021,417100
2019,"Census Tract 4178.02, Norfolk County, Massachusetts",23.4,32.6,25,021,417802
2019,"Census Tract 4179.02, Norfolk County, Massachusetts",23.5,28.4,25,021,417902
2019,"Census Tract 9816, Suffolk County, Massachusetts",-666666666.0,-666666666.0,25,025,981600
2019,"Census Tract 9817, Suffolk County, Massachusetts",-666666666.0,-666666666.0,25,025,981700
2019,"Census Tract 9818, Suffolk County, Massachusetts",-666666666.0,-666666666.0,25,025,981800
2019,"Census Tract 9901.01, Suffolk County, Massachusetts",-666666666.0,-666666666.0,25,025,990101
2019,"Census Tract 3512.04, Middlesex County, Massachusetts",19.6,31.6,25,017,351204
2019,"Census Tract 3514.03, Middlesex County, Massachusetts",23.1,31.8,25,017,351403
2019,"Census Tract 3514.04, Middlesex County, Massachusetts",23.2,32.8,25,017,351404
2019,"Census Tract 3521.01, Middlesex County, Massachusetts",22.9,36.2,25,017,352101
2019,"Census Tract 3521.02, Middlesex County, Massachusetts",23.2,30.1,25,017,352102
2019,"Census Tract 3531.01, Middlesex County, Massachusetts",9.0,26.9,25,017,353101
2019,"Census Tract 3531.02, Middlesex County, Massachusetts",-666666666.0,40.5,25,017,353102
2019,"Census Tract 3567.02, Middlesex County, Massachusetts",20.6,29.0,25,017,356702
2019,"Census Tract 3631.03, Middlesex County, Massachusetts",19.7,23.5,25,017,363103
2019,"Census Tract 3631.04, Middlesex County, Massachusetts",21.9,22.0,25,017,363104
2019,"Census Tract 3662.02, Middlesex County, Massachusetts",20.4,22.4,25,017,366202
2019,"Census Tract 3702.01, Middlesex County, Massachusetts",19.7,20.6,25,017,370201
2019,"Census Tract 3702.02, Middlesex County, Massachusetts",21.0,32.0,25,017,370202
2019,"Census Tract 3215, Middlesex County, Massachusetts",22.0,35.7,25,017,321500
2019,"Census Tract 3271.02, Middlesex County, Massachusetts",25.1,23.7,25,017,327102
2019,"Census Tract 3281, Middlesex County, Massachusetts",21.7,25.3,25,017,328100
2019,"Census Tract 3163, Middlesex County, Massachusetts",20.3,28.3,25,017,316300
2019,"Census Tract 3165, Middlesex County, Massachusetts",23.0,27.0,25,017,316500
2019,"Census Tract 3181, Middlesex County, Massachusetts",23.5,19.0,25,017,318100
2019,"Census Tract 3182, Middlesex County, Massachusetts",21.5,21.7,25,017,318200
2019,"Census Tract 3201.02, Middlesex County, Massachusetts",19.1,32.1,25,017,320102
2019,"Census Tract 3214, Middlesex County, Massachusetts",26.3,24.0,25,017,321400
2019,"Census Tract 3224, Middlesex County, Massachusetts",21.7,26.0,25,017,322400
2019,"Census Tract 3102, Middlesex County, Massachusetts",23.0,29.8,25,017,310200
2019,"Census Tract 3117, Middlesex County, Massachusetts",23.4,18.5,25,017,311700
2019,"Census Tract 3119, Middlesex County, Massachusetts",24.5,33.8,25,017,311900
2019,"Census Tract 3124, Middlesex County, Massachusetts",29.6,33.5,25,017,312400
2019,"Census Tract 3125.02, Middlesex County, Massachusetts",20.7,24.9,25,017,312502
2019,"Census Tract 7.03, Suffolk County, Massachusetts",-666666666.0,45.2,25,025,000703
2019,"Census Tract 7.04, Suffolk County, Massachusetts",32.9,28.8,25,025,000704
2019,"Census Tract 8.03, Suffolk County, Massachusetts",-666666666.0,51.0,25,025,000803
2019,"Census Tract 2543.02, Essex County, Massachusetts",21.6,13.9,25,009,254302
2019,"Census Tract 2544.02, Essex County, Massachusetts",22.0,23.9,25,009,254402
2019,"Census Tract 2603.01, Essex County, Massachusetts",22.6,27.6,25,009,260301
2019,"Census Tract 1304.06, Suffolk County, Massachusetts",22.3,33.4,25,025,130406
2019,"Census Tract 1401.06, Suffolk County, Massachusetts",18.3,32.1,25,025,140106
2019,"Census Tract 1401.07, Suffolk County, Massachusetts",19.1,28.0,25,025,140107
2019,"Census Tract 3612, Middlesex County, Massachusetts",20.5,32.9,25,017,361200
2019,"Census Tract 3565, Middlesex County, Massachusetts",19.9,25.0,25,017,356500
2019,"Census Tract 2525.02, Essex County, Massachusetts",23.6,45.5,25,009,252502
2019,"Census Tract 3602, Middlesex County, Massachusetts",21.0,28.1,25,017,360200
2019,"Census Tract 809, Suffolk County, Massachusetts",-666666666.0,29.7,25,025,080900
2019,"Census Tract 814, Suffolk County, Massachusetts",24.1,39.3,25,025,081400
2019,"Census Tract 818, Suffolk County, Massachusetts",39.5,37.5,25,025,081800
2019,"Census Tract 903, Suffolk County, Massachusetts",41.7,47.4,25,025,090300
2019,"Census Tract 923, Suffolk County, Massachusetts",31.3,38.7,25,025,092300
2019,"Census Tract 1604, Suffolk County, Massachusetts",18.8,31.5,25,025,160400
2019,"Census Tract 1602, Suffolk County, Massachusetts",21.9,33.1,25,025,160200
2019,"Census Tract 1704, Suffolk County, Massachusetts",32.4,34.6,25,025,170400
2019,"Census Tract 2522.01, Essex County, Massachusetts",21.8,18.8,25,009,252201
2019,"Census Tract 2523, Essex County, Massachusetts",23.8,38.1,25,009,252300
2019,"Census Tract 2526.01, Essex County, Massachusetts",20.7,34.3,25,009,252601
2019,"Census Tract 2532.05, Essex County, Massachusetts",19.2,-666666666.0,25,009,253205
2019,"Census Tract 2542, Essex County, Massachusetts",22.1,29.1,25,009,254200
