nhpd_id,cousub_name,nhpd_lat,nhpd_lon,ncessch,school_merge,zo_usety,zuse_merge,reg_type,l_r_fid,zone_merge
1052373,SOMERVILLE,42.414801,-71.129398,251089000891,both,1,both,408,8252,both
1051855,SOMERVILLE,42.39728,-71.1217,251089000891,both,3,both,326,7526,both
1012035,SOMERVILLE,42.3913,-71.0921,251089000891,both,1,both,315,7390,both
1051954,SOMERVILLE,42.397795,-71.120374,251089000891,both,1,both,350,7709,both
1052379,SOMERVILLE,42.38638,-71.09264,251089000891,both,1,both,408,8179,both
1052385,SOMERVILLE,42.395181,-71.106267,251089000891,both,1,both,350,7709,both
1051315,SOMERVILLE,42.38788,-71.10155,251089000891,both,1,both,408,8186,both
1050469,SOMERVILLE,42.38895,-71.10474,251089000891,both,1,both,408,8189,both
1052387,SOMERVILLE,42.390736,-71.109677,251089000891,both,1,both,350,7709,both
1050993,SOMERVILLE,42.3852,-71.09407,251089000891,both,1,both,408,8166,both
1052389,SOMERVILLE,42.38964,-71.092849,251089000891,both,1,both,350,7709,both
1051624,SOMERVILLE,42.389524,-71.092651,251089000891,both,1,both,350,7709,both
1051610,SOMERVILLE,42.38254,-71.11041,251089000891,both,1,both,350,7692,both
1050966,SOMERVILLE,42.382474,-71.109724,251089000891,both,1,both,408,8126,both
1051612,SOMERVILLE,42.3774,-71.09248,251089000891,both,1,both,350,7676,both
1051023,SOMERVILLE,42.39238,-71.10633,251089000891,both,1,both,408,8206,both
1104884,SOMERVILLE,42.395963,-71.090899,251089000891,both,1,both,408,8236,both
1052383,SOMERVILLE,42.38532,-71.079177,251089000891,both,1,both,350,7697,both
1050961,SOMERVILLE,42.38403,-71.08026,251089000891,both,1,both,350,7700,both
1050579,SOMERVILLE,42.38381,-71.08038,251089000891,both,1,both,408,8137,both
1050565,SOMERVILLE,42.382827,-71.081056,251089000891,both,1,both,350,7700,both
1050475,SOMERVILLE,42.38447,-71.08321,251089000891,both,1,both,350,7700,both
1051614,SOMERVILLE,42.39581,-71.0895,251089000891,both,3,both,,,left_only
1052393,SOMERVILLE,42.39595,-71.09093,251089000891,both,1,both,408,8236,both
1127839,SOMERVILLE,42.3991,-71.1216,251089000891,both,1,both,350,7709,both
1051796,SOMERVILLE,42.39971,-71.12197,251089000891,both,1,both,350,7709,both
1052391,SOMERVILLE,42.378226,-71.101979,251089000891,both,1,both,350,7684,both
1050802,SOMERVILLE,42.38758,-71.09358,251089000891,both,1,both,408,8179,both
1050511,SOMERVILLE,42.38775,-71.0948,251089000891,both,1,both,408,8180,both
1051067,SOMERVILLE,42.384613,-71.084953,251089000891,both,1,both,408,8149,both
1050503,SOMERVILLE,42.38473,-71.0852,251089000891,both,1,both,408,8149,both
1052399,SOMERVILLE,42.384416,-71.079442,251089000891,both,1,both,408,8159,both
1051132,SOMERVILLE,42.381704,-71.10118,251089000891,both,2,both,104,4832,both
1018990,SOMERVILLE,42.394176,-71.113533,251089000891,both,1,both,350,7709,both
1012101,SOMERVILLE,42.377239,-71.10279,251089000891,both,1,both,350,7684,both
1051859,SOMERVILLE,42.397593,-71.093241,251089000891,both,1,both,408,8236,both
1154046,SOMERVILLE,42.392472,-71.091296,251089000891,both,1,both,350,7706,both
1052401,SOMERVILLE,42.380359,-71.094845,251089000891,both,1,both,350,7709,both
1052377,SOMERVILLE,42.39571,-71.0902,251089000891,both,3,both,315,7394,both
1052375,SOMERVILLE,42.38955,-71.09882,251089000891,both,1,both,350,7709,both
1052395,SOMERVILLE,42.38198,-71.105064,251089000891,both,1,both,350,7686,both
1050504,SOMERVILLE,42.38734,-71.09327,251089000891,both,1,both,408,8179,both
1051857,SOMERVILLE,42.381066,-71.09538,251089000891,both,1,both,408,8102,both
1014162,SOMERVILLE,42.3824,-71.1009,251089000891,both,1,both,75,4359,both
1050784,SOMERVILLE,42.37941,-71.09764,251089000891,both,1,both,408,8096,both
1050478,SOMERVILLE,42.38149,-71.08454,251089000891,both,1,both,408,8104,both
1050943,STONEHAM,42.481143,-71.110927,251122001855,both,1,both,204,5575,both
1051950,STOUGHTON,42.13283,-71.09935,251125001866,both,1,both,39,3631,both
1052447,STOUGHTON,42.12672,-71.10679,251125001866,both,1,both,231,5909,both
1051168,STOUGHTON,42.13175,-71.12151,251125001866,both,2,both,75,4275,both
1051639,STOUGHTON,42.13677,-71.14374,251125001858,both,1,both,39,3617,both
1015518,STOUGHTON,42.13146,-71.10843,251125001866,both,1,both,231,5909,both
1104235,STOW,42.436,-71.5045,STOW,both,1,both,,,left_only
1050435,STOW,42.43448,-71.49537,STOW,both,1,both,,,left_only
1050833,STOW,42.44018,-71.5015,STOW,both,1,both,,,left_only
1052449,SUDBURY,42.360851,-71.401055,251134001407,both,1,both,39,3699,both
1050447,SUDBURY,42.36064,-71.44183,251134001407,both,1,both,39,3699,both
1050621,SUDBURY,42.36031,-71.45053,251134001407,both,1,both,37,3533,both
1051286,SWAMPSCOTT,42.46961,-70.91963,251143001883,both,1,both,41,3780,both
1052451,SWAMPSCOTT,42.469683,-70.922311,251143001883,both,3,both,228,5851,both
1052453,SWAMPSCOTT,42.47091,-70.921107,251143001883,both,1,both,228,5852,both
1051626,TOPSFIELD,42.62988,-70.93883,251167001929,both,1,both,41,3802,both
1003669,WAKEFIELD,42.51348,-71.04129,251191099991,both,1,both,243,6226,both
1019243,WAKEFIELD,42.49722,-71.07624,251191001943,both,1,both,257,6565,both
1051595,WAKEFIELD,42.49682,-71.07359,251191099991,both,2,both,108,4870,both
1051135,WAKEFIELD,42.502774,-71.079824,251191001948,both,1,both,257,6565,both
1019245,WAKEFIELD,42.50485,-71.06931,251191001941,both,1,both,257,6567,both
1052471,WAKEFIELD,42.50135,-71.06753,251191001943,both,3,both,258,6580,both
1019247,WAKEFIELD,42.49235,-71.06488,251191001943,both,1,both,243,6226,both
1106410,WALPOLE,42.10867,-71.2473,251197002563,both,2,both,91,4617,both
1052489,WALTHAM,42.37487,-71.23934,251200001973,both,2,both,118,5000,both
1052491,WALTHAM,42.37485,-71.2397,251200001973,both,2,both,118,5000,both
1052493,WALTHAM,42.3786,-71.23425,251200001970,both,1,both,201,5445,both
1019249,WALTHAM,42.36803,-71.26371,251200001973,both,1,both,45,3852,both
1052475,WALTHAM,42.370354,-71.232596,251200001969,both,1,both,201,5450,both
1052479,WALTHAM,42.37772,-71.24067,251200001978,both,1,both,323,7503,both
1050848,WALTHAM,42.379523,-71.23607,251200001978,both,1,both,323,7503,both
1052487,WALTHAM,42.40586,-71.2164,251200001974,both,1,both,41,3765,both
1050321,WALTHAM,42.37355,-71.23641,251200001969,both,3,both,,,left_only
1050455,WALTHAM,42.37287,-71.23654,251200001969,both,3,both,,,left_only
1051317,WALTHAM,42.36726,-71.23773,251200001973,both,3,both,451,8527,both
1051391,WALTHAM,42.36141,-71.23885,251200001969,both,1,both,327,7542,both
1052483,WALTHAM,42.366443,-71.236996,251200001969,both,1,both,201,5450,both
1127842,WALTHAM,42.365917,-71.235105,251200001969,both,1,both,201,5450,both
1052485,WALTHAM,42.366489,-71.231795,251200001969,both,1,both,201,5450,both
1127843,WALTHAM,42.363751,-71.240033,251200001973,both,1,both,201,5451,both
1051535,WALTHAM,42.37132,-71.23463,251200001969,both,3,both,451,8527,both
1052473,WALTHAM,42.37251,-71.24689,251200001973,both,2,both,118,5000,both
1052481,WALTHAM,42.37021,-71.2225,251200001970,both,1,both,323,7495,both
1052477,WALTHAM,42.36981,-71.236357,251200001969,both,1,both,323,7497,both
1051330,WATERTOWN,42.37331,-71.15765,,left_only,4,both,,,left_only
1003673,WATERTOWN,42.36334,-71.16276,,left_only,2,both,,,left_only
1051649,WATERTOWN,42.38232,-71.19717,,left_only,2,both,,,left_only
1050292,WATERTOWN,42.36681,-71.17952,,left_only,4,both,,,left_only
1052497,WATERTOWN,42.374118,-71.193786,,left_only,1,both,,,left_only
1052495,WATERTOWN,42.36795,-71.17948,,left_only,1,both,,,left_only
1051064,WATERTOWN,42.36996,-71.16996,,left_only,4,both,,,left_only
1052500,WATERTOWN,42.37086,-71.18068,,left_only,4,both,,,left_only
1052499,WATERTOWN,42.37762,-71.193603,,left_only,1,both,,,left_only
1050783,WATERTOWN,42.37442,-71.19492,,left_only,1,both,,,left_only
1051603,WATERTOWN,42.37545,-71.19378,,left_only,1,both,,,left_only
1051947,WAYLAND,42.32375,-71.37,251221002008,both,1,both,233,5986,both
1051605,WAYLAND,42.3203,-71.3646,251221002008,both,1,both,233,5986,both
1019251,WELLESLEY,42.29569,-71.29667,251227001733,both,1,both,293,7231,both
1050667,WELLESLEY,42.29536,-71.29203,251227002022,both,3,both,286,7182,both
1105562,WELLESLEY,42.294689,-71.291015,251227002022,both,3,both,286,7182,both
1019253,WELLESLEY,42.300804,-71.306924,251227002023,both,1,both,84,4564,both
1127844,WENHAM,42.604134,-70.885311,,left_only,1,both,,,left_only
1146551,WENHAM,42.602512,-70.887253,,left_only,1,both,,,left_only
1011579,WENHAM,42.60775,-70.86939,,left_only,1,both,,,left_only
1050378,WESTON,42.36576,-71.29376,251275002085,both,1,both,72,4209,both
1050814,WESTWOOD,42.21423,-71.23169,251281002101,both,1,both,181,5271,both
1051808,WEYMOUTH,42.194766,-70.967727,251284002565,both,1,both,39,3644,both
1051318,WEYMOUTH,42.244,-70.9447,251284002122,both,3,both,371,7833,both
1051579,WEYMOUTH,42.24352,-70.94291,251284002122,both,1,both,39,3667,both
1022976,WEYMOUTH,42.21749,-70.93901,251284002103,both,1,both,39,3667,both
1052558,WEYMOUTH,42.21753,-70.93447,251284002103,both,1,both,39,3667,both
1051182,WEYMOUTH,42.217099,-70.930001,251284002114,both,2,both,118,4965,both
1003686,WEYMOUTH,42.21608,-70.96248,251284002565,both,3,both,485,8607,both
1052554,WEYMOUTH,42.172095,-70.952714,251284002120,both,1,both,241,6186,both
1019263,WEYMOUTH,42.17347,-70.97102,251284000509,both,1,both,39,3644,both
1127847,WEYMOUTH,42.216501,-70.967957,251284002565,both,1,both,39,3655,both
1050547,WEYMOUTH,42.21529,-70.956708,251284002565,both,1,both,251,6407,both
1106007,WEYMOUTH,42.216733,-70.957299,251284002565,both,1,both,118,4964,both
1052566,WEYMOUTH,42.21357,-70.95669,251284002565,both,1,both,39,3667,both
1052560,WEYMOUTH,42.21284,-70.92973,251284002114,both,1,both,39,3667,both
1052562,WEYMOUTH,42.18251,-70.95509,251284000509,both,1,both,241,6188,both
1052564,WEYMOUTH,42.181758,-70.954027,251284000509,both,1,both,241,6188,both
1127846,WEYMOUTH,42.180623,-70.955604,251284000509,both,1,both,241,6188,both
1052550,WEYMOUTH,42.249271,-70.944038,251284002122,both,4,both,36,3404,both
1052556,WEYMOUTH,42.21881,-70.9596,251284002565,both,1,both,39,3667,both
1052568,WEYMOUTH,42.1717,-70.95004,251284002120,both,4,both,36,3321,both
1052552,WEYMOUTH,42.162765,-70.961621,251284002120,both,4,both,36,3312,both
1051663,WEYMOUTH,42.16215,-70.96008,251284002120,both,1,both,36,3312,both
1051895,WEYMOUTH,42.147613,-70.951957,251284002120,both,1,both,39,3623,both
1009487,WEYMOUTH,42.181915,-70.955207,251284000509,both,1,both,241,6188,both
1050613,WEYMOUTH,42.2183,-70.95196,251284002103,both,1,both,39,3667,both
1127845,WEYMOUTH,42.16572,-70.9534,251284002120,both,1,both,251,6401,both
1050333,WILMINGTON,42.54993,-71.14583,,left_only,1,both,,,left_only
1105208,WINCHESTER,42.46197,-71.14627,,left_only,1,both,,,left_only
1051903,WINTHROP,42.385159,-70.97317,251317001665,both,1,both,243,6222,both
1051979,WINTHROP,42.38828,-70.96916,251317001665,both,1,both,243,6222,both
1127848,WINTHROP,42.378692,-70.975613,251317001665,both,3,both,330,7554,both
1102372,WINTHROP,42.379499,-70.975877,251317001665,both,1,both,257,6560,both
1050801,WOBURN,42.50347,-71.16629,,left_only,1,both,,,left_only
1050734,WOBURN,42.49983,-71.1663,,left_only,1,both,,,left_only
1051839,WOBURN,42.476849,-71.139637,,left_only,1,both,,,left_only
1050553,WOBURN,42.47675,-71.1544,,left_only,1,both,,,left_only
1019267,WOBURN,42.50279,-71.16488,,left_only,1,both,,,left_only
1050389,WRENTHAM,42.06266,-71.33569,251329002255,both,1,both,237,6012,both
