station_id,station_name,line,layer,station_lat,station_lon,geometry,response_code,length_m,json_output
253,Suffolk Downs,BLUE,MBTA_NODES,42.390496463343545,-70.99714972550416,POINT (-70.99714972550416 42.39049646334355),200.0,7287.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'transit', 'travelSummary': {'duration': 0, 'length': 6421}, 'departure': {'time': '2022-09-29T13:36:00-04:00', 'place': {'name': 'Suffolk Downs', 'type': 'station', 'location': {'lat': 42.390501, 'lng': -70.997123}, 'wheelchairAccessible': 'yes', 'id': '419808180', 'platform': '1'}, 'delay': -120}, 'arrival': {'time': '2022-09-29T13:36:00-04:00', 'place': {'name': 'State', 'type': 'station', 'location': {'lat': 42.358978, 'lng': -71.057598}, 'wheelchairAccessible': 'yes', 'id': '419809876', 'code': '70022'}, 'delay': -780}, 'transport': {'mode': 'subway', 'name': 'Blue Line', 'category': 'Subway, Metro', 'color': '#003DA5', 'textColor': '#FFFFFF', 'headsign': 'Bowdoin', 'longName': 'Blue Line'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}, {'id': 'C0-S1-dep', 'type': 'pedestrian', 'travelSummary': {'duration': 180, 'length': 166}, 'departure': {'time': '2022-09-29T13:36:00-04:00', 'place': {'name': 'State', 'type': 'station', 'location': {'lat': 42.358978, 'lng': -71.057598}, 'wheelchairAccessible': 'yes', 'id': '419809876', 'code': '70022'}}, 'arrival': {'time': '2022-09-29T13:39:00-04:00', 'place': {'name': 'State - Devonshire St, Water St', 'type': 'accessPoint', 'location': {'lat': 42.357487, 'lng': -71.057412}, 'wheelchairAccessible': 'no'}}, 'spans': [{'walkAttributes': ['indoor']}], 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S1', 'type': 'pedestrian', 'travelSummary': {'duration': 720, 'length': 700}, 'departure': {'time': '2022-09-29T13:39:00-04:00', 'place': {'name': 'State - Devonshire St, Water St', 'type': 'accessPoint', 'location': {'lat': 42.357487, 'lng': -71.057412}, 'wheelchairAccessible': 'no'}}, 'arrival': {'time': '2022-09-29T13:51:00-04:00', 'place': {'name': 'SouthStation', 'type': 'place', 'location': {'lat': 42.352593, 'lng': -71.055172}}}, 'transport': {'mode': 'pedestrian'}}]}]}"
254,Beachmont,BLUE,MBTA_NODES,42.39725164596775,-70.99253225084686,POINT (-70.99253225084686 42.39725164596775),200.0,8264.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'pedestrian', 'travelSummary': {'duration': 120, 'length': 99}, 'departure': {'time': '2022-09-29T13:34:00-04:00', 'place': {'name': 'Beachmont', 'type': 'place', 'location': {'lat': 42.397252, 'lng': -70.992532}}}, 'arrival': {'time': '2022-09-29T13:36:00-04:00', 'place': {'name': 'Beachmont', 'type': 'station', 'location': {'lat': 42.397542, 'lng': -70.992319}, 'wheelchairAccessible': 'yes', 'id': '419808097'}}, 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 0, 'length': 7299}, 'departure': {'time': '2022-09-29T13:36:00-04:00', 'place': {'name': 'Beachmont', 'type': 'station', 'location': {'lat': 42.397542, 'lng': -70.992319}, 'wheelchairAccessible': 'yes', 'id': '419808097', 'platform': '1'}, 'delay': -60}, 'arrival': {'time': '2022-09-29T13:36:00-04:00', 'place': {'name': 'State', 'type': 'station', 'location': {'lat': 42.358978, 'lng': -71.057598}, 'wheelchairAccessible': 'yes', 'id': '419809876', 'code': '70022'}, 'delay': -780}, 'transport': {'mode': 'subway', 'name': 'Blue Line', 'category': 'Subway, Metro', 'color': '#003DA5', 'textColor': '#FFFFFF', 'headsign': 'Bowdoin', 'longName': 'Blue Line'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}, {'id': 'C0-S2-dep', 'type': 'pedestrian', 'travelSummary': {'duration': 180, 'length': 166}, 'departure': {'time': '2022-09-29T13:36:00-04:00', 'place': {'name': 'State', 'type': 'station', 'location': {'lat': 42.358978, 'lng': -71.057598}, 'wheelchairAccessible': 'yes', 'id': '419809876', 'code': '70022'}}, 'arrival': {'time': '2022-09-29T13:39:00-04:00', 'place': {'name': 'State - Devonshire St, Water St', 'type': 'accessPoint', 'location': {'lat': 42.357487, 'lng': -71.057412}, 'wheelchairAccessible': 'no'}}, 'spans': [{'walkAttributes': ['indoor']}], 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S2', 'type': 'pedestrian', 'travelSummary': {'duration': 720, 'length': 700}, 'departure': {'time': '2022-09-29T13:39:00-04:00', 'place': {'name': 'State - Devonshire St, Water St', 'type': 'accessPoint', 'location': {'lat': 42.357487, 'lng': -71.057412}, 'wheelchairAccessible': 'no'}}, 'arrival': {'time': '2022-09-29T13:51:00-04:00', 'place': {'name': 'SouthStation', 'type': 'place', 'location': {'lat': 42.352593, 'lng': -71.055172}}}, 'transport': {'mode': 'pedestrian'}}]}]}"
255,Revere Beach,BLUE,MBTA_NODES,42.40784240427718,-70.99250348685123,POINT (-70.99250348685123 42.40784240427718),200.0,9328.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'transit', 'travelSummary': {'duration': 60, 'length': 8462}, 'departure': {'time': '2022-09-29T13:35:00-04:00', 'place': {'name': 'Revere Beach', 'type': 'station', 'location': {'lat': 42.407843, 'lng': -70.992533}, 'wheelchairAccessible': 'yes', 'id': '419808173', 'platform': '1'}, 'delay': 0}, 'arrival': {'time': '2022-09-29T13:36:00-04:00', 'place': {'name': 'State', 'type': 'station', 'location': {'lat': 42.358978, 'lng': -71.057598}, 'wheelchairAccessible': 'yes', 'id': '419809876', 'code': '70022'}, 'delay': -780}, 'transport': {'mode': 'subway', 'name': 'Blue Line', 'category': 'Subway, Metro', 'color': '#003DA5', 'textColor': '#FFFFFF', 'headsign': 'Bowdoin', 'longName': 'Blue Line'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}, {'id': 'C0-S1-dep', 'type': 'pedestrian', 'travelSummary': {'duration': 180, 'length': 166}, 'departure': {'time': '2022-09-29T13:36:00-04:00', 'place': {'name': 'State', 'type': 'station', 'location': {'lat': 42.358978, 'lng': -71.057598}, 'wheelchairAccessible': 'yes', 'id': '419809876', 'code': '70022'}}, 'arrival': {'time': '2022-09-29T13:39:00-04:00', 'place': {'name': 'State - Devonshire St, Water St', 'type': 'accessPoint', 'location': {'lat': 42.357487, 'lng': -71.057412}, 'wheelchairAccessible': 'no'}}, 'spans': [{'walkAttributes': ['indoor']}], 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S1', 'type': 'pedestrian', 'travelSummary': {'duration': 720, 'length': 700}, 'departure': {'time': '2022-09-29T13:39:00-04:00', 'place': {'name': 'State - Devonshire St, Water St', 'type': 'accessPoint', 'location': {'lat': 42.357487, 'lng': -71.057412}, 'wheelchairAccessible': 'no'}}, 'arrival': {'time': '2022-09-29T13:51:00-04:00', 'place': {'name': 'SouthStation', 'type': 'place', 'location': {'lat': 42.352593, 'lng': -71.055172}}}, 'transport': {'mode': 'pedestrian'}}]}]}"
256,Wonderland,BLUE,MBTA_NODES,42.41343348615965,-70.99166451390964,POINT (-70.99166451390964 42.41343348615965),200.0,10048.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'pedestrian', 'travelSummary': {'duration': 0, 'length': 17}, 'departure': {'time': '2022-09-29T13:34:00-04:00', 'place': {'name': 'Wonderland', 'type': 'place', 'location': {'lat': 42.413433, 'lng': -70.991664}}}, 'arrival': {'time': '2022-09-29T13:34:00-04:00', 'place': {'name': 'Wonderland - Ocean Ave', 'type': 'accessPoint', 'location': {'lat': 42.413295, 'lng': -70.99155}, 'wheelchairAccessible': 'yes'}}, 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S0-arr', 'type': 'pedestrian', 'travelSummary': {'duration': 60, 'length': 44}, 'departure': {'time': '2022-09-29T13:34:00-04:00', 'place': {'name': 'Wonderland - Ocean Ave', 'type': 'accessPoint', 'location': {'lat': 42.413295, 'lng': -70.99155}, 'wheelchairAccessible': 'yes'}}, 'arrival': {'time': '2022-09-29T13:35:00-04:00', 'place': {'name': 'Wonderland', 'type': 'station', 'location': {'lat': 42.413691, 'lng': -70.991591}, 'wheelchairAccessible': 'yes', 'id': '419808202'}}, 'spans': [{'walkAttributes': ['indoor']}], 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 60, 'length': 9121}, 'departure': {'time': '2022-09-29T13:35:00-04:00', 'place': {'name': 'Wonderland', 'type': 'station', 'location': {'lat': 42.413691, 'lng': -70.991591}, 'wheelchairAccessible': 'yes', 'id': '419808202', 'platform': '1'}, 'delay': 60}, 'arrival': {'time': '2022-09-29T13:36:00-04:00', 'place': {'name': 'State', 'type': 'station', 'location': {'lat': 42.358978, 'lng': -71.057598}, 'wheelchairAccessible': 'yes', 'id': '419809876', 'code': '70022'}, 'delay': -780}, 'transport': {'mode': 'subway', 'name': 'Blue Line', 'category': 'Subway, Metro', 'color': '#003DA5', 'textColor': '#FFFFFF', 'headsign': 'Bowdoin', 'longName': 'Blue Line'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}, {'id': 'C0-S2-dep', 'type': 'pedestrian', 'travelSummary': {'duration': 180, 'length': 166}, 'departure': {'time': '2022-09-29T13:36:00-04:00', 'place': {'name': 'State', 'type': 'station', 'location': {'lat': 42.358978, 'lng': -71.057598}, 'wheelchairAccessible': 'yes', 'id': '419809876', 'code': '70022'}}, 'arrival': {'time': '2022-09-29T13:39:00-04:00', 'place': {'name': 'State - Devonshire St, Water St', 'type': 'accessPoint', 'location': {'lat': 42.357487, 'lng': -71.057412}, 'wheelchairAccessible': 'no'}}, 'spans': [{'walkAttributes': ['indoor']}], 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S2', 'type': 'pedestrian', 'travelSummary': {'duration': 720, 'length': 700}, 'departure': {'time': '2022-09-29T13:39:00-04:00', 'place': {'name': 'State - Devonshire St, Water St', 'type': 'accessPoint', 'location': {'lat': 42.357487, 'lng': -71.057412}, 'wheelchairAccessible': 'no'}}, 'arrival': {'time': '2022-09-29T13:51:00-04:00', 'place': {'name': 'SouthStation', 'type': 'place', 'location': {'lat': 42.352593, 'lng': -71.055172}}}, 'transport': {'mode': 'pedestrian'}}]}]}"
257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (-71.1420773119539 42.39612102791664),200.0,10610.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'pedestrian', 'travelSummary': {'duration': 180, 'length': 155}, 'departure': {'time': '2022-09-29T13:41:00-04:00', 'place': {'name': 'Alewife', 'type': 'place', 'location': {'lat': 42.396121, 'lng': -71.142077}}}, 'arrival': {'time': '2022-09-29T13:44:00-04:00', 'place': {'name': 'Alewife - Steel Place, Alewife Brook Reserve', 'type': 'accessPoint', 'location': {'lat': 42.395578, 'lng': -71.142469}, 'wheelchairAccessible': 'yes'}}, 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S0-arr', 'type': 'pedestrian', 'travelSummary': {'duration': 60, 'length': 17}, 'departure': {'time': '2022-09-29T13:44:00-04:00', 'place': {'name': 'Alewife - Steel Place, Alewife Brook Reserve', 'type': 'accessPoint', 'location': {'lat': 42.395578, 'lng': -71.142469}, 'wheelchairAccessible': 'yes'}}, 'arrival': {'time': '2022-09-29T13:45:00-04:00', 'place': {'name': 'Alewife', 'type': 'station', 'location': {'lat': 42.395428, 'lng': -71.142483}, 'wheelchairAccessible': 'yes', 'id': '419808083'}}, 'spans': [{'walkAttributes': ['indoor']}], 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 300, 'length': 10438}, 'departure': {'time': '2022-09-29T13:45:00-04:00', 'place': {'name': 'Alewife', 'type': 'station', 'location': {'lat': 42.395428, 'lng': -71.142483}, 'wheelchairAccessible': 'yes', 'id': '419808083'}, 'delay': 420}, 'arrival': {'time': '2022-09-29T13:50:00-04:00', 'place': {'name': 'South Station', 'type': 'station', 'location': {'lat': 42.352271, 'lng': -71.055242}, 'wheelchairAccessible': 'yes', 'id': '419808186'}, 'delay': -600}, 'transport': {'mode': 'subway', 'name': 'Red Line', 'category': 'Subway, Metro', 'color': '#DA291C', 'textColor': '#FFFFFF', 'headsign': 'Braintree', 'longName': 'Red Line'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}]}]}"
258,Porter,RED,MBTA_NODES,42.3883204798638,-71.11911421896355,POINT (-71.11911421896355 42.3883204798638),200.0,7647.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 300, 'length': 7647}, 'departure': {'time': '2022-09-29T13:36:00-04:00', 'place': {'name': 'Porter', 'type': 'station', 'location': {'lat': 42.3884, 'lng': -71.119149}, 'wheelchairAccessible': 'yes', 'id': '419808169'}, 'delay': 0}, 'arrival': {'time': '2022-09-29T13:41:00-04:00', 'place': {'name': 'South Station', 'type': 'station', 'location': {'lat': 42.352271, 'lng': -71.055242}, 'wheelchairAccessible': 'yes', 'id': '419808186'}, 'delay': -720}, 'transport': {'mode': 'subway', 'name': 'Red Line', 'category': 'Subway, Metro', 'color': '#DA291C', 'textColor': '#FFFFFF', 'headsign': 'Ashmont', 'longName': 'Red Line'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}]}]}"
259,Central,RED,MBTA_NODES,42.365439939109,-71.10382518006278,POINT (-71.10382518006278 42.365439939109),200.0,4390.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'transit', 'travelSummary': {'duration': 120, 'length': 4390}, 'departure': {'time': '2022-09-29T13:37:00-04:00', 'place': {'name': 'Central', 'type': 'station', 'location': {'lat': 42.365486, 'lng': -71.103802}, 'wheelchairAccessible': 'yes', 'id': '419808121'}, 'delay': 0}, 'arrival': {'time': '2022-09-29T13:39:00-04:00', 'place': {'name': 'South Station', 'type': 'station', 'location': {'lat': 42.352271, 'lng': -71.055242}, 'wheelchairAccessible': 'yes', 'id': '419808186'}, 'delay': -420}, 'transport': {'mode': 'subway', 'name': 'Red Line', 'category': 'Subway, Metro', 'color': '#DA291C', 'textColor': '#FFFFFF', 'headsign': 'Braintree', 'longName': 'Red Line'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}]}]}"
260,Charles/MGH,RED,MBTA_NODES,42.36116762221243,-71.07108060736338,POINT (-71.07108060736338 42.36116762221243),200.0,1649.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'pedestrian', 'travelSummary': {'duration': 60, 'length': 66}, 'departure': {'time': '2022-09-29T13:36:00-04:00', 'place': {'name': 'Charles/Mgh', 'type': 'place', 'location': {'lat': 42.361168, 'lng': -71.071081}}}, 'arrival': {'time': '2022-09-29T13:37:00-04:00', 'place': {'name': 'Charles/Mgh - Beacon Hill, Esplanade, Hospitals', 'type': 'accessPoint', 'location': {'lat': 42.361117, 'lng': -71.07057}, 'wheelchairAccessible': 'yes'}}, 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S0-arr', 'type': 'pedestrian', 'travelSummary': {'duration': 60, 'length': 7}, 'departure': {'time': '2022-09-29T13:37:00-04:00', 'place': {'name': 'Charles/Mgh - Beacon Hill, Esplanade, Hospitals', 'type': 'accessPoint', 'location': {'lat': 42.361117, 'lng': -71.07057}, 'wheelchairAccessible': 'yes'}}, 'arrival': {'time': '2022-09-29T13:38:00-04:00', 'place': {'name': 'Charles/Mgh', 'type': 'station', 'location': {'lat': 42.361166, 'lng': -71.070628}, 'wheelchairAccessible': 'yes', 'id': '419808117'}}, 'spans': [{'walkAttributes': ['indoor']}], 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 60, 'length': 1576}, 'departure': {'time': '2022-09-29T13:38:00-04:00', 'place': {'name': 'Charles/Mgh', 'type': 'station', 'location': {'lat': 42.361166, 'lng': -71.070628}, 'wheelchairAccessible': 'yes', 'id': '419808117'}, 'delay': -180}, 'arrival': {'time': '2022-09-29T13:39:00-04:00', 'place': {'name': 'South Station', 'type': 'station', 'location': {'lat': 42.352271, 'lng': -71.055242}, 'wheelchairAccessible': 'yes', 'id': '419808186'}, 'delay': -420}, 'transport': {'mode': 'subway', 'name': 'Red Line', 'category': 'Subway, Metro', 'color': '#DA291C', 'textColor': '#FFFFFF', 'headsign': 'Braintree', 'longName': 'Red Line'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}]}, {'id': '329d6ee8-500d-40c9-9042-6603ef0fe68c', 'sections': [{'id': 'c6638fd6-16a6-418f-90f6-ea4e0fad1999', 'type': 'pedestrian', 'travelSummary': {'duration': 1932, 'length': 1906}, 'departure': {'time': '2022-09-29T13:34:30-04:00', 'place': {'type': 'place', 'location': {'lat': 42.3611574, 'lng': -71.0711058}}}, 'arrival': {'time': '2022-09-29T14:06:42-04:00', 'place': {'type': 'place', 'location': {'lat': 42.3525543, 'lng': -71.0552033}}}, 'transport': {'mode': 'pedestrian'}}]}]}"
261,Broadway,RED,MBTA_NODES,42.34258168600741,-71.05717003941312,POINT (-71.05717003941312 42.34258168600741),200.0,1403.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'pedestrian', 'travelSummary': {'duration': 60, 'length': 63}, 'departure': {'time': '2022-09-29T13:36:00-04:00', 'place': {'name': 'Broadway', 'type': 'place', 'location': {'lat': 42.342582, 'lng': -71.05717}}}, 'arrival': {'time': '2022-09-29T13:37:00-04:00', 'place': {'name': 'Broadway - Broadway', 'type': 'accessPoint', 'location': {'lat': 42.34256, 'lng': -71.056944}, 'wheelchairAccessible': 'yes'}}, 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S0-arr', 'type': 'pedestrian', 'travelSummary': {'duration': 60, 'length': 7}, 'departure': {'time': '2022-09-29T13:37:00-04:00', 'place': {'name': 'Broadway - Broadway', 'type': 'accessPoint', 'location': {'lat': 42.34256, 'lng': -71.056944}, 'wheelchairAccessible': 'yes'}}, 'arrival': {'time': '2022-09-29T13:38:00-04:00', 'place': {'name': 'Broadway', 'type': 'station', 'location': {'lat': 42.342622, 'lng': -71.056967}, 'wheelchairAccessible': 'yes', 'id': '419809930', 'code': '70081'}}, 'spans': [{'walkAttributes': ['indoor']}], 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 120, 'length': 1333}, 'departure': {'time': '2022-09-29T13:38:00-04:00', 'place': {'name': 'Broadway', 'type': 'station', 'location': {'lat': 42.342622, 'lng': -71.056967}, 'wheelchairAccessible': 'yes', 'id': '419809930', 'code': '70081'}, 'delay': 780}, 'arrival': {'time': '2022-09-29T13:40:00-04:00', 'place': {'name': 'South Station', 'type': 'station', 'location': {'lat': 42.352271, 'lng': -71.055242}, 'wheelchairAccessible': 'yes', 'id': '419808186'}, 'delay': 720}, 'transport': {'mode': 'subway', 'name': 'Red Line', 'category': 'Subway, Metro', 'color': '#DA291C', 'textColor': '#FFFFFF', 'headsign': 'Alewife', 'longName': 'Red Line'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}]}, {'id': 'c10ca689-0251-427f-9d95-cd2874adb2b0', 'sections': [{'id': 'd7084c44-810e-4062-8a7d-f470bb3245d7', 'type': 'pedestrian', 'travelSummary': {'duration': 1743, 'length': 1716}, 'departure': {'time': '2022-09-29T13:34:31-04:00', 'place': {'type': 'place', 'location': {'lat': 42.34256, 'lng': -71.05718}}}, 'arrival': {'time': '2022-09-29T14:03:34-04:00', 'place': {'type': 'place', 'location': {'lat': 42.3525543, 'lng': -71.0552033}}}, 'transport': {'mode': 'pedestrian'}}]}]}"
262,Andrew,RED,MBTA_NODES,42.33011322520393,-71.05697754578115,POINT (-71.05697754578115 42.33011322520393),200.0,2775.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'pedestrian', 'travelSummary': {'duration': 60, 'length': 57}, 'departure': {'time': '2022-09-29T13:34:00-04:00', 'place': {'name': 'Andrew', 'type': 'place', 'location': {'lat': 42.330113, 'lng': -71.056978}}}, 'arrival': {'time': '2022-09-29T13:35:00-04:00', 'place': {'name': 'Andrew', 'type': 'station', 'location': {'lat': 42.330154, 'lng': -71.057655}, 'wheelchairAccessible': 'yes', 'id': '419808085'}}, 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 300, 'length': 2718}, 'departure': {'time': '2022-09-29T13:35:00-04:00', 'place': {'name': 'Andrew', 'type': 'station', 'location': {'lat': 42.330154, 'lng': -71.057655}, 'wheelchairAccessible': 'yes', 'id': '419808085', 'platform': '2'}, 'delay': 720}, 'arrival': {'time': '2022-09-29T13:40:00-04:00', 'place': {'name': 'South Station', 'type': 'station', 'location': {'lat': 42.352271, 'lng': -71.055242}, 'wheelchairAccessible': 'yes', 'id': '419808186'}, 'delay': 720}, 'transport': {'mode': 'subway', 'name': 'Red Line', 'category': 'Subway, Metro', 'color': '#DA291C', 'textColor': '#FFFFFF', 'headsign': 'Alewife', 'longName': 'Red Line'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}]}]}"
263,Savin Hill,RED,MBTA_NODES,42.3107478247505,-71.05364006133503,POINT (-71.05364006133503 42.3107478247505),200.0,5058.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'pedestrian', 'travelSummary': {'duration': 1020, 'length': 1026}, 'departure': {'time': '2022-09-29T13:38:00-04:00', 'place': {'name': 'SavinHill', 'type': 'place', 'location': {'lat': 42.310748, 'lng': -71.05364}}}, 'arrival': {'time': '2022-09-29T13:55:00-04:00', 'place': {'name': 'JFK/UMass - Sydney St (South)', 'type': 'accessPoint', 'location': {'lat': 42.319895, 'lng': -71.052602}, 'wheelchairAccessible': 'no'}}, 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S0-arr', 'type': 'pedestrian', 'travelSummary': {'duration': 120, 'length': 90}, 'departure': {'time': '2022-09-29T13:55:00-04:00', 'place': {'name': 'JFK/UMass - Sydney St (South)', 'type': 'accessPoint', 'location': {'lat': 42.319895, 'lng': -71.052602}, 'wheelchairAccessible': 'no'}}, 'arrival': {'time': '2022-09-29T13:57:00-04:00', 'place': {'name': 'JFK/UMass', 'type': 'station', 'location': {'lat': 42.320685, 'lng': -71.052391}, 'wheelchairAccessible': 'yes', 'id': '419808145'}}, 'spans': [{'walkAttributes': ['indoor']}], 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 60, 'length': 3942}, 'departure': {'time': '2022-09-29T13:57:00-04:00', 'place': {'name': 'JFK/UMass', 'type': 'station', 'location': {'lat': 42.320685, 'lng': -71.052391}, 'wheelchairAccessible': 'yes', 'id': '419808145'}, 'delay': -780}, 'arrival': {'time': '2022-09-29T13:58:00-04:00', 'place': {'name': 'South Station', 'type': 'station', 'location': {'lat': 42.352271, 'lng': -71.055242}, 'wheelchairAccessible': 'yes', 'id': '419808186'}, 'delay': -1200}, 'transport': {'mode': 'subway', 'name': 'Red Line', 'category': 'Subway, Metro', 'color': '#DA291C', 'textColor': '#FFFFFF', 'headsign': 'Alewife', 'longName': 'Red Line'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}]}]}"
264,Fields Corner,RED,MBTA_NODES,42.30000162265039,-71.06192392219717,POINT (-71.06192392219717 42.30000162265038),200.0,6707.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'pedestrian', 'travelSummary': {'duration': 60, 'length': 36}, 'departure': {'time': '2022-09-29T13:52:00-04:00', 'place': {'name': 'FieldsCorner', 'type': 'place', 'location': {'lat': 42.300002, 'lng': -71.061924}}}, 'arrival': {'time': '2022-09-29T13:53:00-04:00', 'place': {'name': 'Fields Corner - Busway, Street', 'type': 'accessPoint', 'location': {'lat': 42.300019, 'lng': -71.061475}, 'wheelchairAccessible': 'yes'}}, 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S0-arr', 'type': 'pedestrian', 'travelSummary': {'duration': 60, 'length': 18}, 'departure': {'time': '2022-09-29T13:53:00-04:00', 'place': {'name': 'Fields Corner - Busway, Street', 'type': 'accessPoint', 'location': {'lat': 42.300019, 'lng': -71.061475}, 'wheelchairAccessible': 'yes'}}, 'arrival': {'time': '2022-09-29T13:54:00-04:00', 'place': {'name': 'Fields Corner', 'type': 'station', 'location': {'lat': 42.300093, 'lng': -71.061667}, 'wheelchairAccessible': 'yes', 'id': '419808133'}}, 'spans': [{'walkAttributes': ['indoor']}], 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 840, 'length': 6653}, 'departure': {'time': '2022-09-29T13:54:00-04:00', 'place': {'name': 'Fields Corner', 'type': 'station', 'location': {'lat': 42.300093, 'lng': -71.061667}, 'wheelchairAccessible': 'yes', 'id': '419808133'}, 'delay': 660}, 'arrival': {'time': '2022-09-29T14:08:00-04:00', 'place': {'name': 'South Station', 'type': 'station', 'location': {'lat': 42.352271, 'lng': -71.055242}, 'wheelchairAccessible': 'yes', 'id': '419808186'}, 'delay': 720}, 'transport': {'mode': 'subway', 'name': 'Red Line', 'category': 'Subway, Metro', 'color': '#DA291C', 'textColor': '#FFFFFF', 'headsign': 'Alewife', 'longName': 'Red Line'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}]}]}"
